timestamp,sensor_id,label,voltage_V,current_uA,valid
2026-08-15T00:00:00Z,1,DUT-A1,6.9496,167.14,1
2026-08-15T00:00:00Z,2,DUT-A2,6.9511,159.05,1
2026-08-15T00:00:00Z,3,DUT-A3,6.5045,129.07,1
2026-08-15T00:00:00Z,4,DUT-A4,6.5031,204.62,1
2026-08-15T00:00:00Z,5,DUT-A5,6.9761,376.33,1
2026-08-15T00:00:00Z,6,DUT-A6,6.9937,132.75,1
2026-08-15T00:00:00Z,7,DUT-A7,7.0034,138.78,1
2026-08-15T00:00:00Z,8,DUT-A8,6.998,571.8,1
2026-08-15T00:00:15Z,1,DUT-A1,6.9499,190.23,1
2026-08-15T00:00:15Z,2,DUT-A2,6.9513,147.58,1
2026-08-15T00:00:15Z,3,DUT-A3,6.5045,169.78,1
2026-08-15T00:00:15Z,4,DUT-A4,6.5033,167.34,1
2026-08-15T00:00:15Z,5,DUT-A5,6.9765,159.35,1
2026-08-15T00:00:15Z,6,DUT-A6,6.9938,131.48,1
2026-08-15T00:00:15Z,7,DUT-A7,7.0035,131.02,1
2026-08-15T00:00:15Z,8,DUT-A8,6.9985,113.42,1
2026-08-15T00:00:29Z,1,DUT-A1,6.9497,174.36,1
2026-08-15T00:00:29Z,2,DUT-A2,6.9511,137.41,1
2026-08-15T00:00:29Z,3,DUT-A3,6.5044,147.73,1
2026-08-15T00:00:29Z,4,DUT-A4,6.5036,272.62,1
2026-08-15T00:00:29Z,5,DUT-A5,6.9764,181.78,1
2026-08-15T00:00:29Z,6,DUT-A6,6.9937,135.4,1
2026-08-15T00:00:29Z,7,DUT-A7,7.0034,128.23,1
2026-08-15T00:00:29Z,8,DUT-A8,6.9984,150.73,1
2026-08-15T00:00:43Z,1,DUT-A1,6.9499,178.71,1
2026-08-15T00:00:43Z,2,DUT-A2,6.9495,1172.08,1
2026-08-15T00:00:43Z,3,DUT-A3,6.5045,125.0,1
2026-08-15T00:00:43Z,4,DUT-A4,6.5033,187.48,1
2026-08-15T00:00:43Z,5,DUT-A5,6.9763,167.9,1
2026-08-15T00:00:43Z,6,DUT-A6,6.9938,116.86,1
2026-08-15T00:00:43Z,7,DUT-A7,7.0034,137.33,1
2026-08-15T00:00:43Z,8,DUT-A8,6.9986,109.41,1
2026-08-15T00:00:57Z,1,DUT-A1,6.9499,183.23,1
2026-08-15T00:00:57Z,2,DUT-A2,6.9509,129.88,1
2026-08-15T00:00:57Z,3,DUT-A3,6.5044,166.4,1
2026-08-15T00:00:57Z,4,DUT-A4,6.5033,150.4,1
2026-08-15T00:00:57Z,5,DUT-A5,6.9757,621.24,1
2026-08-15T00:00:57Z,6,DUT-A6,6.9938,157.98,1
2026-08-15T00:00:57Z,7,DUT-A7,7.0036,140.97,1
2026-08-15T00:00:57Z,8,DUT-A8,6.9982,120.09,1
2026-08-15T00:01:11Z,1,DUT-A1,6.9498,152.23,1
2026-08-15T00:01:11Z,2,DUT-A2,6.9509,155.03,1
2026-08-15T00:01:11Z,3,DUT-A3,6.5045,137.64,1
2026-08-15T00:01:11Z,4,DUT-A4,6.5031,433.55,1
2026-08-15T00:01:11Z,5,DUT-A5,6.9756,1191.58,1
2026-08-15T00:01:11Z,6,DUT-A6,6.9937,143.94,1
2026-08-15T00:01:11Z,7,DUT-A7,7.0034,127.77,1
2026-08-15T00:01:11Z,8,DUT-A8,6.9983,138.42,1
2026-08-15T00:01:25Z,1,DUT-A1,6.9496,168.02,1
2026-08-15T00:01:25Z,2,DUT-A2,6.9495,851.54,1
2026-08-15T00:01:25Z,3,DUT-A3,6.5045,122.88,1
2026-08-15T00:01:25Z,4,DUT-A4,6.5033,151.67,1
2026-08-15T00:01:25Z,5,DUT-A5,6.9763,181.78,1
2026-08-15T00:01:25Z,6,DUT-A6,6.992,2012.46,1
2026-08-15T00:01:25Z,7,DUT-A7,7.0029,762.74,1
2026-08-15T00:01:25Z,8,DUT-A8,6.9983,145.54,1
2026-08-15T00:01:39Z,1,DUT-A1,6.9488,913.93,1
2026-08-15T00:01:39Z,2,DUT-A2,6.9511,120.57,1
2026-08-15T00:01:39Z,3,DUT-A3,6.5047,136.67,1
2026-08-15T00:01:39Z,4,DUT-A4,6.5032,163.6,1
2026-08-15T00:01:39Z,5,DUT-A5,6.9762,176.37,1
2026-08-15T00:01:39Z,6,DUT-A6,6.9935,127.26,1
2026-08-15T00:01:39Z,7,DUT-A7,7.0035,124.89,1
2026-08-15T00:01:39Z,8,DUT-A8,6.9984,128.99,1
2026-08-15T00:01:52Z,1,DUT-A1,6.9496,190.28,1
2026-08-15T00:01:52Z,2,DUT-A2,6.9501,753.78,1
2026-08-15T00:01:52Z,3,DUT-A3,6.5046,126.67,1
2026-08-15T00:01:52Z,4,DUT-A4,6.5033,205.36,1
2026-08-15T00:01:52Z,5,DUT-A5,6.9763,175.15,1
2026-08-15T00:01:52Z,6,DUT-A6,6.9935,112.79,1
2026-08-15T00:01:52Z,7,DUT-A7,7.0036,149.26,1
2026-08-15T00:01:52Z,8,DUT-A8,6.9984,136.29,1
2026-08-15T00:02:06Z,1,DUT-A1,6.9495,200.48,1
2026-08-15T00:02:06Z,2,DUT-A2,6.9509,138.02,1
2026-08-15T00:02:06Z,3,DUT-A3,6.504,902.99,1
2026-08-15T00:02:06Z,4,DUT-A4,6.5032,165.84,1
2026-08-15T00:02:06Z,5,DUT-A5,6.9761,175.68,1
2026-08-15T00:02:06Z,6,DUT-A6,6.9931,639.09,1
2026-08-15T00:02:06Z,7,DUT-A7,7.0032,163.91,1
2026-08-15T00:02:06Z,8,DUT-A8,6.9977,818.81,1
2026-08-15T00:02:20Z,1,DUT-A1,6.9494,200.78,1
2026-08-15T00:02:20Z,2,DUT-A2,6.9509,168.94,1
2026-08-15T00:02:20Z,3,DUT-A3,6.5044,136.75,1
2026-08-15T00:02:20Z,4,DUT-A4,6.5034,195.69,1
2026-08-15T00:02:20Z,5,DUT-A5,6.9764,148.19,1
2026-08-15T00:02:20Z,6,DUT-A6,6.9936,128.25,1
2026-08-15T00:02:20Z,7,DUT-A7,7.0033,144.63,1
2026-08-15T00:02:20Z,8,DUT-A8,6.9986,135.8,1
2026-08-15T00:02:34Z,1,DUT-A1,6.9496,161.18,1
2026-08-15T00:02:34Z,2,DUT-A2,6.9509,153.48,1
2026-08-15T00:02:34Z,3,DUT-A3,6.5045,140.59,1
2026-08-15T00:02:34Z,4,DUT-A4,6.5034,148.49,1
2026-08-15T00:02:34Z,5,DUT-A5,6.9762,180.05,1
2026-08-15T00:02:34Z,6,DUT-A6,6.9936,138.4,1
2026-08-15T00:02:34Z,7,DUT-A7,7.0027,721.16,1
2026-08-15T00:02:34Z,8,DUT-A8,6.9984,145.34,1
2026-08-15T00:02:48Z,1,DUT-A1,6.9495,148.06,1
2026-08-15T00:02:48Z,2,DUT-A2,6.9509,132.65,1
2026-08-15T00:02:48Z,3,DUT-A3,6.5044,154.7,1
2026-08-15T00:02:48Z,4,DUT-A4,6.503,886.92,1
2026-08-15T00:02:48Z,5,DUT-A5,6.9763,183.0,1
2026-08-15T00:02:48Z,6,DUT-A6,6.9935,136.11,1
2026-08-15T00:02:48Z,7,DUT-A7,7.0032,132.7,1
2026-08-15T00:02:48Z,8,DUT-A8,6.9984,171.64,1
2026-08-15T00:03:02Z,1,DUT-A1,6.9495,202.43,1
2026-08-15T00:03:02Z,2,DUT-A2,6.9508,129.27,1
2026-08-15T00:03:02Z,3,DUT-A3,6.5045,343.43,1
2026-08-15T00:03:02Z,4,DUT-A4,6.5035,146.87,1
2026-08-15T00:03:02Z,5,DUT-A5,6.9763,155.39,1
2026-08-15T00:03:02Z,6,DUT-A6,6.9936,129.14,1
2026-08-15T00:03:02Z,7,DUT-A7,7.0033,141.02,1
2026-08-15T00:03:02Z,8,DUT-A8,6.9979,514.35,1
2026-08-15T00:03:16Z,1,DUT-A1,6.9488,801.52,1
2026-08-15T00:03:16Z,2,DUT-A2,6.9509,150.05,1
2026-08-15T00:03:16Z,3,DUT-A3,6.5045,149.28,1
